Time:128Hz,Epoch,F3,FC5,AF3,F7,T7,P7,O1,O2,P8,T8,F8,AF4,FC6,F4,Reference,Reference,Event Id,Event Date,Event Duration
1381.1093750000,1,7928.3334960938,1521.0256347656,676.6666870117,1726.7949218750,5861.0258789063,3913.8461914063,2015.8974609375,7625.3847656250,372.4358825684,4236.6665039063,4793.5898437500,4823.3334960938,26.7948627472,7857.4360351563,380.8974304199,3021.0256347656,,,
1381.1171875000,1,4039.4870605469,5030.1284179688,2591.5385742188,6159.7436523438,2755.1281738281,4220.2563476563,843.7179565430,7560.7690429688,2899.7436523438,4606.0258789063,5252.4360351563,7140.8974609375,2723.9743652344,5903.7177734375,3281.0256347656,7587.0512695313,,,
1381.1250000000,1,6085.6411132813,938.4615478516,3504.7436523438,422.8204956055,8034.2309570313,4939.4873046875,4676.6665039063,3232.9487304688,7674.1025390625,3673.4614257813,5994.3588867188,4451.4101562500,2963.9743652344,8223.3330078125,1291.7949218750,24.6153755188,,,
1381.1328125000,1,3568.2050781250,418.3333129883,1988.2050781250,603.8461303711,684.7435913086,4245.8974609375,2851.4101562500,6264.1025390625,1215.2563476563,5261.4101562500,3028.2050781250,4096.9228515625,6692.0512695313,3302.5642089844,196.7948608398,1825.3846435547,,,
1381.1406250000,1,2459.8718261719,8211.7949218750,176.7948608398,7887.1796875000,5551.0258789063,5190.8974609375,6866.4101562500,6217.1796875000,5307.6923828125,3773.4614257813,309.1025695801,8339.7431640625,5768.0771484375,1977.3077392578,914.1025390625,6370.5126953125,,,
1381.1484375000,1,4889.7436523438,6807.3076171875,1991.9230957031,183.4615325928,1949.8718261719,7908.4614257813,8160.7690429688,5565.0000000000,8282.9482421875,5701.0258789063,3694.3588867188,4001.0256347656,5227.3076171875,7146.9228515625,7010.2563476563,5409.3588867188,,,
1381.1562500000,1,4012.6923828125,2897.8205566406,5011.6665039063,1688.5897216797,7788.5898437500,2427.9487304688,2087.5642089844,5796.4101562500,6456.4101562500,1320.3846435547,7207.5639648438,1459.8718261719,8119.6152343750,4764.6152343750,651.4102783203,2966.1538085938,,,
1381.1640625000,1,7506.0258789063,2601.6667480469,8045.6411132813,3750.8974609375,2852.8205566406,512.5640869141,2601.1538085938,7811.6665039063,957.3076782227,1311.0256347656,1048.9743652344,1595.8974609375,7855.3847656250,4020.3845214844,625.5128173828,896.2820434570,,,
1381.1718750000,1,6730.1284179688,5682.8203125000,6500.5126953125,3695.3845214844,1636.6666259766,3059.6154785156,8219.8720703125,5727.0512695313,1952.0512695313,3272.6923828125,5890.7690429688,4544.1025390625,1172.6922607422,8023.5898437500,947.8204956055,8112.3076171875,,,
1381.1796875000,1,5384.8715820313,2155.2563476563,4052.0512695313,7250.8974609375,4873.3334960938,4051.9230957031,6069.8715820313,4149.7436523438,5233.4614257813,2607.8205566406,3099.1025390625,593.8461303711,7184.8715820313,8321.7949218750,5784.1025390625,7701.7949218750,,,
1381.1875000000,1,5541.9228515625,6556.9228515625,2884.2307128906,1603.5897216797,4765.5126953125,1755.5128173828,37.1794776917,6057.8203125000,206.1538391113,755.2564086914,6593.7177734375,4135.0000000000,2797.6923828125,5991.9228515625,810.1281738281,5893.9741210938,,,
1381.1953125000,1,353.3333129883,2231.1538085938,3723.5898437500,8215.6406250000,6135.5126953125,3254.6154785156,3475.7692871094,4226.5385742188,8187.8203125000,2877.0512695313,373.0769042969,6657.9487304688,3471.4101562500,5497.5639648438,5301.9228515625,3305.3845214844,,,
1381.2031250000,1,5202.3076171875,7024.2309570313,2332.0512695313,8237.0517578125,1743.4615478516,1616.6666259766,7748.2050781250,6414.2309570313,633.4615478516,2324.2307128906,1774.4871826172,629.1025390625,927.8204956055,7750.0000000000,4278.9741210938,4060.7692871094,,,
1381.2109375000,1,2026.0256347656,5942.1796875000,3346.2819824219,5159.6152343750,8243.2050781250,5937.3076171875,758.5897216797,6915.3847656250,5653.9741210938,5145.6411132813,2630.8974609375,6007.6923828125,7934.4873046875,2215.2563476563,1599.1025390625,4475.0000000000,,,
1381.2187500000,1,8304.2304687500,2328.7180175781,1341.0256347656,2519.2307128906,6435.5126953125,847.9487304688,3039.1025390625,5075.2563476563,7583.5898437500,1292.0512695313,5835.2563476563,3990.5129394531,4828.4614257813,4564.2309570313,7026.9228515625,3584.6154785156,,,
1381.2265625000,1,356.2820434570,6806.0258789063,1858.8461914063,2710.7692871094,4854.8715820313,7520.2563476563,7767.3076171875,6206.4101562500,4639.8715820313,777.4359130859,6665.5126953125,8091.5385742188,4254.6152343750,6192.0512695313,525.2564086914,7358.7177734375,,,
1381.2343750000,1,7212.0512695313,7787.0512695313,4173.0771484375,2601.6667480469,766.7948608398,5344.8715820313,5177.5639648438,2988.7180175781,2043.3333740234,2885.1281738281,3609.1025390625,2622.8205566406,5511.7949218750,3644.3588867188,5061.0258789063,523.7179565430,,,
1381.2421875000,1,5117.0512695313,1721.2821044922,7004.8715820313,6698.8461914063,3981.6667480469,1475.1281738281,5064.6152343750,5526.9228515625,5704.2309570313,6331.2822265625,5398.0771484375,3366.5385742188,3877.3076171875,236.7948608398,2942.6923828125,6908.0771484375,,,
1381.2500000000,1,3446.4101562500,8062.6923828125,6304.8715820313,1856.9230957031,31.4102478027,7999.3588867188,6072.5639648438,8300.8974609375,1155.5128173828,6172.9487304688,5581.4101562500,1694.7435302734,6343.0771484375,419.3589782715,4035.1281738281,6500.3847656250,,,
1381.2578125000,1,6796.0258789063,72.8205032349,7108.3334960938,4768.8461914063,1572.0512695313,3870.3845214844,8310.6406250000,3754.6154785156,3625.6411132813,3681.4101562500,2817.1794433594,2326.6667480469,1855.2563476563,6227.5639648438,7652.3076171875,4878.0771484375,,,
1381.2656250000,1,4704.3588867188,1829.7435302734,5942.9487304688,1993.0769042969,7856.6665039063,4909.7436523438,7502.4360351563,3704.6154785156,5463.2050781250,4260.6411132813,5946.6665039063,6077.6923828125,3321.4101562500,5535.7690429688,7229.2309570313,6275.6411132813,,,
1381.2734375000,1,6524.8715820313,3129.1025390625,7236.1538085938,5811.9228515625,6664.2309570313,5421.1538085938,7107.1796875000,4390.0000000000,265.5128173828,6817.1796875000,3416.1538085938,6007.9487304688,1080.3846435547,2882.1794433594,6043.9741210938,4789.7436523438,,,
1381.2812500000,1,1917.9487304688,3643.0769042969,5726.4101562500,7373.2050781250,2459.2307128906,5559.2309570313,2733.0769042969,5917.9487304688,2208.4614257813,2291.4101562500,852.5640869141,1185.2563476563,7494.8715820313,3332.5642089844,1123.9743652344,136.9230651855,,,
1381.2890625000,1,5001.2822265625,866.0256347656,5307.1796875000,3142.3076171875,1558.5897216797,4423.4614257813,4469.2309570313,6238.2050781250,3807.8205566406,7201.9228515625,5463.0771484375,3624.6154785156,5725.0000000000,491.1538391113,8349.7431640625,6406.4101562500,,,
1381.2968750000,1,6861.9228515625,1567.3077392578,2619.8718261719,1983.9743652344,3051.0256347656,7461.6665039063,481.0256347656,1054.2307128906,7576.1538085938,5105.3847656250,7586.4101562500,5244.7436523438,4459.4873046875,8226.4101562500,92.0512695313,46.1538391113,,,
1381.3046875000,1,6576.1538085938,2226.5385742188,563.4615478516,7064.8715820313,688.7179565430,2055.8974609375,3721.2819824219,4738.4614257813,4933.7177734375,6981.7949218750,5538.0771484375,477.8204956055,954.8717651367,3957.3076171875,4592.8203125000,3893.0769042969,,,
1381.3125000000,1,479.4871826172,4375.2563476563,4002.9487304688,146.5384521484,7213.5898437500,6219.3588867188,3468.9743652344,6033.8461914063,2888.4614257813,1753.2050781250,8269.8720703125,7921.7949218750,2420.8974609375,1706.6666259766,813.3333129883,3835.1281738281,,,
1381.3203125000,1,4974.6152343750,944.1025390625,4395.6411132813,3031.2819824219,5851.9228515625,5421.6665039063,190.5128173828,4008.8461914063,8189.1025390625,8148.7177734375,6902.1796875000,5404.4873046875,1072.6922607422,1933.9743652344,3240.2563476563,3765.3845214844,,,
1381.3281250000,1,3718.8461914063,7941.5385742188,7753.9746093750,6810.5126953125,1186.1538085938,4702.8203125000,7590.6411132813,7209.3588867188,6450.1284179688,6281.0258789063,105.8974304199,1965.5128173828,3835.1281738281,429.7435913086,1326.5384521484,5692.0512695313,,,
1381.3359375000,1,2273.0769042969,6120.5126953125,8176.1538085938,6020.3847656250,5554.3588867188,5644.2309570313,3924.2307128906,3629.4870605469,1268.8461914063,1447.6922607422,3790.1281738281,1283.5897216797,2500.1281738281,6189.1025390625,4806.4101562500,6842.6923828125,,,
1381.3437500000,1,1586.7949218750,2317.1794433594,4270.3847656250,6365.8974609375,6994.4873046875,1125.5128173828,7915.1284179688,8142.1796875000,5326.9228515625,3861.1538085938,6961.6665039063,5905.0000000000,6076.0258789063,4887.4360351563,4327.4360351563,2658.7180175781,,,
1381.3515625000,1,1673.7178955078,7321.2822265625,3988.2050781250,4281.9228515625,4956.0258789063,4636.0258789063,6994.6152343750,4905.3847656250,5634.8715820313,4583.3334960938,3486.0256347656,3029.8718261719,7832.6923828125,5732.1796875000,7009.6152343750,4245.0000000000,,,
1381.3593750000,1,4366.1538085938,7730.1284179688,7093.2050781250,3155.0000000000,2372.9487304688,2160.5126953125,6286.4101562500,2505.5126953125,4171.2822265625,6600.3847656250,833.2051391602,6963.0771484375,2479.2307128906,6164.4873046875,5516.2822265625,6206.5385742188,,,
1381.3671875000,1,2646.1538085938,7373.2050781250,4110.1284179688,2647.4357910156,4257.1796875000,2004.8718261719,5961.6665039063,1023.7179565430,3734.8718261719,2190.8974609375,2864.2307128906,4890.2563476563,2669.7436523438,2252.3076171875,5615.5126953125,8142.4360351563,,,
1381.3750000000,1,2572.4357910156,6651.7949218750,940.8973999023,1340.7691650391,6609.1025390625,4678.9741210938,4259.3588867188,2.4358885288,5256.2822265625,4118.3334960938,6735.8974609375,6965.0000000000,7962.3076171875,5126.9228515625,6464.6152343750,1683.5897216797,,,
1381.3828125000,1,8262.0517578125,150.3846130371,4422.1796875000,7985.1284179688,1009.4871826172,4842.9487304688,1437.5640869141,285.8974304199,2216.5385742188,8361.4101562500,27.9487094879,7297.1796875000,2220.5126953125,7774.7436523438,2069.4870605469,3755.0000000000,,,
1381.3906250000,1,3074.4870605469,1105.5128173828,7308.7177734375,6339.7436523438,3679.8718261719,4155.0000000000,8110.3847656250,6640.7690429688,913.7179565430,5431.5385742188,2904.7436523438,3869.8718261719,4623.4614257813,1477.8205566406,5987.0512695313,104.2307586670,,,
1381.3984375000,1,4435.1284179688,4371.0258789063,3708.8461914063,4386.1538085938,7540.8974609375,6568.0771484375,3771.1538085938,415.2564086914,201.6666564941,5957.8203125000,4278.0771484375,7386.4101562500,5950.5126953125,2543.2050781250,5961.6665039063,5201.4101562500,,,
1381.4062500000,1,4723.4614257813,6875.2563476563,3281.1538085938,1437.8205566406,1316.7949218750,475.6410217285,5102.5639648438,8386.2822265625,7990.5126953125,8271.5380859375,2084.8718261719,5924.7436523438,5298.5898437500,5047.8203125000,5777.6923828125,3646.5385742188,,,
1381.4140625000,1,4552.9487304688,1145.3846435547,994.6153564453,8155.5126953125,7065.1284179688,7928.5898437500,2599.6154785156,4747.1796875000,6609.6152343750,4965.5126953125,3343.2050781250,3518.8461914063,610.0000000000,2845.2563476563,7203.0771484375,8125.3847656250,,,
1381.4218750000,1,49.2307586670,6412.9487304688,4919.6152343750,7415.6411132813,4474.7436523438,5494.4873046875,682.8204956055,2075.8974609375,6836.1538085938,790.6409912109,2992.1794433594,5092.8203125000,8000.5126953125,5365.6411132813,6113.2050781250,225.3846130371,,,
1381.4296875000,1,2655.5126953125,4899.6152343750,1082.4359130859,1131.6666259766,2481.1538085938,3419.2307128906,6074.3588867188,7530.3847656250,1803.0769042969,7053.9741210938,2348.0769042969,4991.9228515625,5779.8715820313,2468.7180175781,7615.2563476563,545.6409912109,,,
1381.4375000000,1,2267.8205566406,7468.4614257813,6129.1025390625,222.5640869141,5485.0000000000,7616.5385742188,4060.8974609375,5674.2309570313,4662.4360351563,5570.0000000000,3359.8718261719,7060.7690429688,7447.5639648438,7275.6411132813,3720.0000000000,7704.7436523438,,,
1381.4453125000,1,5401.7949218750,1750.1281738281,6858.2050781250,3738.7180175781,5332.4360351563,5456.9228515625,1093.8461914063,7620.1284179688,2771.1538085938,52.1794776917,7680.2563476563,5995.1284179688,1463.5897216797,5248.2050781250,2691.1538085938,7912.6923828125,,,
1381.4531250000,1,3995.1281738281,7766.6665039063,3203.9743652344,1270.1281738281,3453.5898437500,6055.6411132813,155.3846130371,2000.7691650391,5681.2822265625,3033.8461914063,4981.0258789063,695.7692260742,8169.7436523438,7522.3076171875,6971.5385742188,7106.1538085938,,,
1381.4609375000,1,708.4615478516,184.6153717041,5790.5126953125,3296.7949218750,422.5640869141,2493.8461914063,4255.5126953125,1611.6666259766,4500.0000000000,6376.9228515625,3874.6154785156,4742.9487304688,6451.1538085938,5172.0512695313,7673.5898437500,3741.4101562500,,,
1381.4687500000,1,2576.0256347656,1138.8461914063,3532.8205566406,7711.7949218750,6607.1796875000,1852.5640869141,7057.9487304688,7943.7177734375,1101.9230957031,7049.2309570313,59.2307586670,7028.7177734375,8038.7177734375,5779.6152343750,2728.7180175781,4401.5385742188,,,
1381.4765625000,1,5482.1796875000,2620.6411132813,1405.5128173828,6849.4873046875,4467.8203125000,4049.3588867188,6816.7949218750,4663.7177734375,6863.9741210938,2186.2819824219,4589.6152343750,1695.0000000000,4713.2050781250,396.7948608398,5188.8461914063,5520.8974609375,,,
1381.4843750000,1,7500.2563476563,2528.9743652344,4053.8461914063,6718.2050781250,4791.7949218750,5849.4873046875,8145.5126953125,2466.6667480469,2965.0000000000,7993.0771484375,3727.4357910156,5026.6665039063,6145.1284179688,5171.2822265625,2357.5642089844,4078.9743652344,,,
1381.4921875000,1,4868.9741210938,4972.0512695313,6022.0512695313,125.7692184448,2117.5642089844,3376.5385742188,5201.6665039063,1437.8205566406,4096.7949218750,3307.1794433594,8116.9228515625,1329.6153564453,1488.9743652344,3311.4101562500,6057.5639648438,4302.0512695313,,,
1381.5000000000,1,2550.1281738281,7815.6411132813,4307.4360351563,3900.8974609375,2769.6154785156,243.0769195557,6360.6411132813,4855.5126953125,5326.4101562500,2712.9487304688,7734.4873046875,5002.5639648438,6190.0000000000,3868.5898437500,2613.3332519531,3814.1025390625,,,
1381.5078125000,1,5655.2563476563,1033.9743652344,2728.3332519531,7689.8715820313,7039.6152343750,7457.5639648438,6920.2563476563,3543.3332519531,1492.6922607422,2100.0000000000,3152.1794433594,5872.3076171875,1546.1538085938,1954.4871826172,3409.1025390625,6305.7690429688,,,
1381.5156250000,1,903.5897216797,7339.6152343750,280.1282043457,5056.5385742188,1626.1538085938,2579.2307128906,1141.5384521484,3731.4101562500,7486.6665039063,2200.2563476563,8339.8720703125,4090.1281738281,1281.7949218750,7983.0771484375,2441.5385742188,1413.7178955078,,,
1381.5234375000,1,442.3076782227,2081.4101562500,4230.7690429688,5471.2822265625,781.7948608398,7866.2822265625,6671.4101562500,4729.2309570313,4579.2309570313,1307.6922607422,5071.6665039063,1692.1794433594,5857.9487304688,6267.0512695313,7268.7177734375,6611.9228515625,,,
1381.5312500000,1,2560.0000000000,339.1025695801,5087.8203125000,1546.6666259766,625.8973999023,554.8717651367,7905.7690429688,1551.4102783203,7216.9228515625,3816.7949218750,8301.0253906250,4934.3588867188,1153.9743652344,3436.1538085938,5405.6411132813,7813.0771484375,,,
1381.5390625000,1,1388.9743652344,1873.7178955078,767.6923217773,6203.9741210938,2921.4101562500,5156.5385742188,6999.3588867188,7413.0771484375,1049.4871826172,7671.6665039063,2431.1538085938,2530.0000000000,7968.7177734375,4888.0771484375,8100.1284179688,7568.3334960938,,,
1381.5468750000,1,4570.8974609375,1636.9230957031,2161.0256347656,2591.2819824219,1222.5640869141,3408.4614257813,2734.2307128906,3232.5642089844,5062.5639648438,6652.8203125000,5327.4360351563,2235.8974609375,3788.3332519531,6824.2309570313,1167.8205566406,6656.0258789063,,,
1381.5546875000,1,3083.8461914063,1522.0512695313,7521.5385742188,8067.4360351563,1980.2563476563,1157.9487304688,5733.2050781250,1603.4615478516,7362.1796875000,7947.6923828125,6465.0000000000,6058.0771484375,6470.2563476563,1883.7178955078,3961.7949218750,5587.9487304688,,,
1381.5625000000,1,3042.1794433594,6108.0771484375,1850.5128173828,2261.0256347656,1328.5897216797,6343.9741210938,522.8204956055,2822.4357910156,2683.5898437500,6163.0771484375,3405.0000000000,4910.1284179688,3147.1794433594,3945.3845214844,4350.3847656250,2718.0769042969,,,
1381.5703125000,1,986.9230957031,6349.7436523438,1177.1794433594,4357.5639648438,7985.0000000000,8180.3847656250,6020.7690429688,5942.9487304688,2875.5129394531,8012.6923828125,4152.9487304688,2915.7692871094,1185.6409912109,5715.6411132813,7964.2309570313,292.1794738770,,,
1381.5781250000,1,3414.2307128906,6708.9741210938,2186.0256347656,1355.5128173828,224.6153717041,3880.0000000000,8121.4101562500,3920.8974609375,3379.3588867188,1705.7691650391,6727.6923828125,6863.7177734375,6705.7690429688,3581.2819824219,7541.6665039063,2319.6154785156,,,
1381.5859375000,1,5404.3588867188,4953.4614257813,7722.6923828125,876.7948608398,135.1281890869,3711.7949218750,4695.8974609375,6539.6152343750,6315.5126953125,3468.4614257813,6290.5126953125,8249.2304687500,6966.5385742188,1091.2821044922,6617.4360351563,2157.5642089844,,,
1381.5937500000,1,3002.4357910156,1970.1281738281,7615.6411132813,8184.6152343750,4063.0769042969,6832.0512695313,96.6666564941,3022.9487304688,1304.8718261719,4771.6665039063,2506.9230957031,636.0256347656,2201.5385742188,3787.5642089844,2420.6411132813,1591.4102783203,,,
1381.6015625000,1,4476.7949218750,851.6666870117,1483.2050781250,2654.7436523438,2755.0000000000,315.5128173828,4037.8205566406,5665.1284179688,3690.2563476563,2178.2050781250,6458.9741210938,4481.4101562500,3596.1538085938,144.3589630127,3484.2307128906,7678.2050781250,,,
